id,state,state_abb,state_id,county,county_id,operator,ref,name,sqft,lon,lat,type,ingested_at
388148510,Arkansas,AR,5,Pulaski County,119,,,TierPoint Little Rock,31845.0,-92.44472351,34.75623579847398,building,2026-06-11 16:34
390287635,California,CA,6,Santa Clara County,85,Equinix,SV6,Equinix SV6,21678.0,-122.0145625,37.39960173949957,building,2026-06-11 16:34
392324240,Georgia,GA,13,Gwinnett County,135,Flexential,,Flexential Atlanta - Norcross,32309.0,-84.19856192,33.95476871472785,building,2026-06-11 16:34
396296733,Washington,WA,53,Snohomish County,61,Centersquare,SE1,Centersquare Lynnwood SE1,104460.0,-122.3016903,47.84181079877673,building,2026-06-11 16:34
397914434,Oregon,OR,41,Crook County,13,Apple,,,9228.0,-120.8750775,44.28941552511668,building,2026-06-11 16:34
400540223,Colorado,CO,8,El Paso County,41,Walmart,,Walmart Colorado Data Center,219542.0,-104.78727,38.98574620589175,building,2026-06-11 16:34
405034574,Nebraska,NE,31,Douglas County,55,,,Verizon,11836.0,-96.02777413,41.33832138450139,building,2026-06-11 16:34
405034584,Nebraska,NE,31,Douglas County,55,,,Verizon,87375.0,-96.02861433,41.33843614997797,building,2026-06-11 16:34
408012357,Alabama,AL,1,Madison County,89,Alabama Supercomputer Authority,,George C. Wallace Alabama Supercomputer Center,14919.0,-86.67309883,34.73654090277783,building,2026-06-11 16:34
409296605,Illinois,IL,17,Cook County,31,Digital Realty,ORD12,Digital Realty Chicago ORD12,90165.0,-87.85923594,41.92837828612005,building,2026-06-11 16:34
410408067,Washington,WA,53,Grant County,25,,,,36918.0,-119.8644874,47.23763280547861,building,2026-06-11 16:34
410408073,Washington,WA,53,Grant County,25,Microsoft,,Microsoft,151246.0,-119.8829979,47.23947854795628,building,2026-06-11 16:34
410408074,Washington,WA,53,Grant County,25,Microsoft,,Microsoft,147922.0,-119.8830836,47.23857484529072,building,2026-06-11 16:34
410408079,Washington,WA,53,Grant County,25,,,,46835.0,-119.8594059,47.23948769629937,building,2026-06-11 16:34
414055237,Wyoming,WY,56,Laramie County,21,Microsoft,CYS,Microsoft CYS Datacenter,8353216.0,-104.9053017,41.12341444962218,campus,2026-06-11 16:34
414055239,Wyoming,WY,56,Laramie County,21,,,,140780.0,-104.901876,41.12623099,building,2026-06-11 16:34
417682780,Washington,WA,53,King County,33,,,KOMO Plaza East,45743.0,-122.3481529,47.619324932166734,building,2026-06-11 16:34
417682781,Washington,WA,53,King County,33,,,KOMO Plaza West,20239.0,-122.3485963,47.61891975961567,building,2026-06-11 16:34
421273622,Nebraska,NE,31,Sarpy County,153,Fidelity,,Fidelity,40714.0,-96.08338762,41.16546905416773,building,2026-06-11 16:34
424945736,California,CA,6,Los Angeles County,37,Centurylink,,,71500.0,-118.3863127,33.91772905166227,building,2026-06-11 16:34
424945845,California,CA,6,Los Angeles County,37,Serverfarm LLC.,LAX1,Serverfarm - LAX1,119102.0,-118.3864361,33.92174167558056,building,2026-06-11 16:34
424945852,California,CA,6,Los Angeles County,37,Digital Realty,LAX4,DRT LAX12,113310.0,-118.3846301,33.9156489,building,2026-06-11 16:34
426586135,Colorado,CO,8,Adams County,1,Google,,Google - Thornton,86059.0,-104.9832447,39.92241855755477,building,2026-06-11 16:34
428021796,California,CA,6,Los Angeles County,37,,LAX6,DRT LAX10,66979.0,-118.2575143,34.04732574551566,building,2026-06-11 16:34
428021816,California,CA,6,Los Angeles County,37,,,One Wilshire,43850.0,-118.2555459,34.04789230531704,building,2026-06-11 16:34
429782814,Florida,FL,12,Alachua County,1,University of Florida,1635,UF Research Computing Center,36370.0,-82.29992999,29.672591133291224,building,2026-06-11 16:34
435324552,Virginia,VA,51,Loudoun County,107,CyrusOne,NVA1;NVA2;NVA3,"CyrusOne NVA1, NVA2 & NVA3",265601.0,-77.41452291,39.02594651093395,building,2026-06-11 16:34
435518280,Florida,FL,12,Miami-Dade County,86,,,NAP of the Americas,122625.0,-80.19307541,25.782378977030262,building,2026-06-11 16:34
435531451,Florida,FL,12,Miami-Dade County,86,,,,15911.0,-80.23003372,25.79754440402661,building,2026-06-11 16:34
435817145,Virginia,VA,51,Loudoun County,107,CyrusOne,NVA5,CyrusOne NVA5,506948.0,-77.43403366,39.02432710048146,building,2026-06-11 16:34
438077632,Iowa,IA,19,Dallas County,49,Microsoft,,Microsoft,39146.0,-93.82494907,41.540615955851,building,2026-06-11 16:34
438078069,Iowa,IA,19,Polk County,153,Meta,,Facebook Altoona Data Center 1,315400.0,-93.51472776,41.66424113,building,2026-06-11 16:34
438078070,Iowa,IA,19,Polk County,153,Meta,,Facebook Altoona Data Center 2,307370.0,-93.50817041,41.66553719114288,building,2026-06-11 16:34
441502816,California,CA,6,Orange County,59,,,Lumen Technologies,85658.0,-117.8058009,33.716777907497594,building,2026-06-11 16:34
444683815,Washington,WA,53,Spokane County,63,Lumen Technologies,,Lumen,25399.0,-117.4200026,47.654225584825305,building,2026-06-11 16:34
447803368,Wisconsin,WI,55,Dane County,25,,,,9176.0,-89.43673598,43.06728877873921,building,2026-06-11 16:34
450078003,Virginia,VA,51,Culpeper County,47,Equinix,,Equinix CU2,1299936.0,-77.97818715,38.454936889103365,campus,2026-06-11 16:34
451413811,California,CA,6,Santa Clara County,85,,,,102004.0,-121.8879754,37.33363768871057,building,2026-06-11 16:34
451491797,New Jersey,NJ,34,Hudson County,17,,,,150951.0,-74.0655602,40.78413403768732,building,2026-06-11 16:34
451497833,New Jersey,NJ,34,Hudson County,17,Evocative,,Evocative Secaucus,101304.0,-74.06804835,40.787550185315126,building,2026-06-11 16:34
452116337,New Jersey,NJ,34,Essex County,13,bt,,BT Radianz: 492 River Road,107857.0,-74.13418575,40.82145355154189,building,2026-06-11 16:34
453969917,Colorado,CO,8,Arapahoe County,5,,,Time Warner Datacenter,33804.0,-104.8603775,39.59896009,building,2026-06-11 16:34
453969923,Colorado,CO,8,Arapahoe County,5,,,Time Warner Datacenter,61435.0,-104.8601823,39.59993080115642,building,2026-06-11 16:34
455171103,Texas,TX,48,Travis County,453,,AUS3,CyrusOne Austin Data Center III,189921.0,-97.70111428,30.206993743520524,building,2026-06-11 16:34
459188722,New Jersey,NJ,34,Monmouth County,25,Apollo,,Apollo Cable Landing Station,25904.0,-74.10158205,40.15704355065648,building,2026-06-11 16:34
459188725,New York,NY,36,Suffolk County,103,,,Cable & Wireless Cable Landing Station,36746.0,-72.88334531,40.84365992460773,building,2026-06-11 16:34
460050155,Virginia,VA,51,Loudoun County,107,Equinix,DC10,Equinix Ashburn DC10,152397.0,-77.45151284,39.02101419483995,building,2026-06-11 16:34
460053028,Virginia,VA,51,Loudoun County,107,Amazon Web Services,,Amazon Web Services Datacenter Complex,1088049.0,-77.45106545,39.02657482,campus,2026-06-11 16:34
460053030,Virginia,VA,51,Loudoun County,107,Amazon Web Services,,Amazon Web Services,1022344.0,-77.4586619,39.02886985735719,campus,2026-06-11 16:34
460056017,Virginia,VA,51,Loudoun County,107,Amazon Web Services,Amazon IAD-61,Amazon IAD-61,152289.0,-77.49198695,38.91580512574743,building,2026-06-11 16:34
460056018,Virginia,VA,51,Loudoun County,107,,,,709715.0,-77.44219587,38.98650208,campus,2026-06-11 16:34
460056019,Virginia,VA,51,Loudoun County,107,Amazon Web Services,Amazon IAD51,Amazon IAD51,64127.0,-77.43650684,38.991413813734994,building,2026-06-11 16:34
460056020,Virginia,VA,51,Loudoun County,107,Amazon Web Services,Amazon IAD56,Amazon IAD56,78441.0,-77.43706177,38.990567610094665,building,2026-06-11 16:34
460056023,Virginia,VA,51,Loudoun County,107,Amazon Web Services,Amazon IAD16,Amazon IAD16,75817.0,-77.44882479,38.99069899784283,building,2026-06-11 16:34
460056024,Virginia,VA,51,Loudoun County,107,Amazon Web Services,Amazon IAD15,Amazon IAD15,103452.0,-77.44857953,38.99169289545036,building,2026-06-11 16:34
460059465,Virginia,VA,51,Prince William County,153,Amazon Web Services,IAD14,Amazon IAD14,118192.0,-77.54821679,38.78993178096453,building,2026-06-11 16:34
460060340,Virginia,VA,51,Prince William County,153,Amazon Web Services,IAD59,Amazon IAD59,127281.0,-77.54844964,38.79222600770484,building,2026-06-11 16:34
460060341,Virginia,VA,51,Prince William County,153,Amazon Web Services,IAD52,Amazon IAD52,126699.0,-77.54837196,38.79106882111887,building,2026-06-11 16:34
460067220,Ohio,OH,39,Licking County,89,Amazon Web Services,,Amazon Web Services Datacenter Complex,1106310.0,-82.75171093,40.09388273554784,campus,2026-06-11 16:34
460067225,Ohio,OH,39,Franklin County,49,Amazon Web Services us-east-2 datacenter,,Amazon AWS: Hilliard Data Center,2578490.0,-83.13425799,40.05990219147888,campus,2026-06-11 16:34
460070135,Oregon,OR,41,Umatilla County,59,,,,2605.0,-119.2663236,45.91583559984652,building,2026-06-11 16:34
460070136,Oregon,OR,41,Umatilla County,59,,,,2608.0,-119.2665274,45.915835599846574,building,2026-06-11 16:34
460070137,Oregon,OR,41,Umatilla County,59,,,,2605.0,-119.2667259,45.91583559984652,building,2026-06-11 16:34
460070138,Oregon,OR,41,Umatilla County,59,,,,2605.0,-119.2671121,45.91583559984655,building,2026-06-11 16:34
460070139,Oregon,OR,41,Umatilla County,59,,,,2605.0,-119.2673159,45.91584309984662,building,2026-06-11 16:34
460070140,Oregon,OR,41,Umatilla County,59,,,,2605.0,-119.2675118,45.91583189984655,building,2026-06-11 16:34
460070141,Oregon,OR,41,Umatilla County,59,,,,2605.0,-119.267717,45.91583559984655,building,2026-06-11 16:34
460070143,Oregon,OR,41,Umatilla County,59,Amazon Web Services,PDX2,Amazon PDX2,133053.0,-119.2677758,45.91640356429687,building,2026-06-11 16:34
460070144,Oregon,OR,41,Morrow County,49,Amazon Web Services,PDX4,Amazon Web Services us-west-2,127483.0,-119.6527687,45.84100319369004,building,2026-06-11 16:34
460070145,Oregon,OR,41,Morrow County,49,Amazon Web Services,PDX50/53,Amazon Web Services us-west-2,267452.0,-119.6298882,45.85223533738975,building,2026-06-11 16:34
460070147,Oregon,OR,41,Morrow County,49,Amazon Web Services,PDX1,Amazon Web Services us-west-2,103260.0,-119.6305237,45.85088075126984,building,2026-06-11 16:34
460076753,California,CA,6,Santa Clara County,85,Equinix,SV3,Equinix San Jose SV3,109684.0,-121.8884291,37.38826955704538,building,2026-06-11 16:34
460085343,California,CA,6,San Francisco County,75,Digital Realty,,365 Main Street Data Center,39318.0,-122.390469,37.78873103633594,building,2026-06-11 16:34
460089167,North Carolina,NC,37,Rutherford County,161,Meta,FRC,Meta Forest City datacenter,241126.0,-81.82213878,35.3142312569782,building,2026-06-11 16:34
460089168,North Carolina,NC,37,Rutherford County,161,Meta,FRC,Meta Forest City datacenter,244176.0,-81.82632689,35.31737236865609,building,2026-06-11 16:34
460159925,California,CA,6,Santa Clara County,85,NTT Limited,,,75249.0,-121.8892969,37.40390424000007,building,2026-06-11 16:34
460159928,California,CA,6,Santa Clara County,85,Csquare,,Csquare SFO1,83921.0,-121.9698295,37.37043804478318,building,2026-06-11 16:34
460159955,California,CA,6,Santa Clara County,85,Vantage,,,75686.0,-121.9725052,37.371778697164096,building,2026-06-11 16:34
460167186,Washington,WA,53,Douglas County,17,Sabey Data Centers,,Intergate Columbia B,192887.0,-120.1874902,47.40716362579416,building,2026-06-11 16:34
460167187,Washington,WA,53,Douglas County,17,Sabey Data Centers,,Intergate Columbia A,262378.0,-120.1892936,47.40871425585381,building,2026-06-11 16:34
460167190,Washington,WA,53,Douglas County,17,,,Intergate Columbia,2771098.0,-120.1917305,47.40758787947685,campus,2026-06-11 16:34
460175664,Virginia,VA,51,Loudoun County,107,,,,35740.0,-77.44818874,38.99422739840353,building,2026-06-11 16:34
460175666,Virginia,VA,51,Loudoun County,107,Centersquare,IAD4-A,Centersquare IAD4-A,77749.0,-77.4527469,39.02173368633118,building,2026-06-11 16:34
460175672,Virginia,VA,51,Loudoun County,107,Amazon Web Services,,AWS Building E,153355.0,-77.48561243,39.00505158640794,building,2026-06-11 16:34
460177088,New Jersey,NJ,34,Passaic County,31,Digital Realty,EWR20,Digital Realty New Jersey EWR20,29614.0,-74.12674913,40.82992945585005,building,2026-06-11 16:34
460182320,New Jersey,NJ,34,Somerset County,35,CyrusOne,,CyrusOne Somerset,318583.0,-74.54565866,40.537986381868514,building,2026-06-11 16:34
460182335,New Jersey,NJ,34,Somerset County,35,,,BNY Mellon Somerset,121002.0,-74.55340897,40.53601964911133,building,2026-06-11 16:34
460182337,New Jersey,NJ,34,Somerset County,35,Digital Realty,,,125668.0,-74.5555404,40.5375383526,building,2026-06-11 16:34
460182351,New Jersey,NJ,34,Passaic County,31,Digital Realty,EWR21,Digital Realty New Jersey EWR21,71645.0,-74.1245144,40.83058580151704,building,2026-06-11 16:34
460212563,California,CA,6,Los Angeles County,37,Centurylink,,,43140.0,-118.3437889,34.19986910792885,building,2026-06-11 16:34
463571875,Virginia,VA,51,Loudoun County,107,Amazon Web Services,IAD78,Amazon IAD78,147979.0,-77.44952023,39.02636804262541,building,2026-06-11 16:34
463571876,Virginia,VA,51,Loudoun County,107,Amazon Web Services,IAD79,Amazon IAD79,148678.0,-77.45087035,39.026357370464034,building,2026-06-11 16:34
464097467,Nevada,NV,32,Washoe County,31,,,,276687.0,-119.5485735,39.56710538351869,building,2026-06-11 16:34
464371693,California,CA,6,Napa County,55,,,Kaiser Data Center,162791.0,-122.2730981,38.254085135435545,building,2026-06-11 16:34
465032201,Texas,TX,48,Dallas County,113,Lumen Technologies,,Lumen Dallas - 3180 Irving Blvd.,80859.0,-96.86858878,32.806954885472585,building,2026-06-11 16:34
465032380,Texas,TX,48,Dallas County,113,Prime,DFW01-01,Prime DFW01-01,88881.0,-96.87839306,32.83796688361756,building,2026-06-11 16:34
465032484,Texas,TX,48,Dallas County,113,Lumen Technologies,,Lumen Dallas 6,12977.0,-96.88438206,32.82799793180718,building,2026-06-11 16:34
465032487,Texas,TX,48,Dallas County,113,Digital Realty,DFW36,Digital Realty DFW36,24499.0,-96.8737498,32.82754986077816,building,2026-06-11 16:34
465032631,Texas,TX,48,Dallas County,113,DataBank,,DataBank Dallas Empire Central Data Center,67717.0,-96.87359763,32.82173820429836,building,2026-06-11 16:34
465042594,Texas,TX,48,Dallas County,113,TierPoint,,TierPoint Dallas Data Center,71358.0,-96.85735462,32.807972677629614,building,2026-06-11 16:34
465062052,Virginia,VA,51,Loudoun County,107,Amazon Web Services,IAD87,Amazon IAD87,147390.0,-77.44116774,38.99181366629844,building,2026-06-11 16:34
465062053,Virginia,VA,51,Loudoun County,107,Amazon Web Services,IAD88,Amazon IAD88,147468.0,-77.44187049,38.99096434751658,building,2026-06-11 16:34
465530450,Colorado,CO,8,Arapahoe County,5,Verizon,,Verizon,8059.0,-104.8779329,39.58924804995954,building,2026-06-11 16:34
468707940,Arizona,AZ,4,Maricopa County,13,,,Stream Data Centers PHX-1,413250.0,-112.3599884,33.41949068772329,building,2026-06-11 16:34
471658485,Texas,TX,48,Dallas County,113,,,Live Oak Data Center,49853.0,-96.7945749,32.78371232090692,building,2026-06-11 16:34
471691760,Oregon,OR,41,Washington County,67,Flexential,,Flexential Portland - Hillsboro 2,214259.0,-122.9170918,45.558285521867774,building,2026-06-11 16:34
472761713,New Jersey,NJ,34,Bergen County,3,nyse,,NYSE Data Center,200804.0,-74.15291808,41.078302339181775,building,2026-06-11 16:34
472954201,California,CA,6,Los Angeles County,37,,,AT&T,17388.0,-118.1140244,34.57998399250564,building,2026-06-11 16:34
476609221,Colorado,CO,8,El Paso County,41,,600,,42627.0,-104.521966,38.80265970986479,building,2026-06-11 16:34
480762078,Oregon,OR,41,Clackamas County,5,,,Juniper,24854.0,-122.7658736,45.31873065187943,building,2026-06-11 16:34
483286527,Texas,TX,48,Collin County,85,,,,108401.0,-96.67654446,33.00929860932998,building,2026-06-11 16:34
483307714,Texas,TX,48,Collin County,85,,,Tierpoint Dallas-Allen,30651.0,-96.65737559,33.137934223084564,building,2026-06-11 16:34
487170215,Texas,TX,48,Harris County,201,DXC Technology,,,352246.0,-95.86367622,30.018697853415755,building,2026-06-11 16:34
490997243,Virginia,VA,51,Prince William County,153,Amazon Web Services,IAD73,Amazon IAD73,146162.0,-77.55909922,38.77797945837826,building,2026-06-11 16:34
490997244,Virginia,VA,51,Prince William County,153,Amazon Web Services,IAD74,Amazon IAD74,147480.0,-77.55789123,38.77743693462092,building,2026-06-11 16:34
491914767,Ohio,OH,39,Cuyahoga County,35,,,H5 Data Center,71439.0,-81.68359848,41.50635749142958,building,2026-06-11 16:34
492699069,California,CA,6,Orange County,59,TPx Communications,,TPx Colocation Datacenter,37065.0,-117.8441042,33.70750645042811,building,2026-06-11 16:34
495115494,California,CA,6,Los Angeles County,37,,,,25505.0,-118.255569,34.04791495021397,campus,2026-06-11 16:34
497151852,Florida,FL,12,Duval County,31,,,Cologix Jacksonville JAX1,30201.0,-81.66242567,30.33142981885113,building,2026-06-11 16:34
499403180,Washington,WA,53,Grant County,25,Microsoft,,Microsoft,143439.0,-119.8874069,47.23948680981334,building,2026-06-11 16:34
499403698,Washington,WA,53,Grant County,25,,,,44446.0,-119.8644528,47.23856068621164,building,2026-06-11 16:34
499403699,Washington,WA,53,Grant County,25,,,,138534.0,-119.8254291,47.24760077002591,building,2026-06-11 16:34
500820007,Texas,TX,48,Tarrant County,439,Meta,,Facebook Fort Worth Datacenter,634395.0,-97.25934313,32.98378403788744,building,2026-06-11 16:34
502927599,Kansas,KS,20,Johnson County,91,,,Data Center Lenexa,44552.0,-94.77028959,38.92517007028676,building,2026-06-11 16:34
507673418,Texas,TX,48,Denton County,121,,,CITIGROUP TECHNOLOGY INC,242536.0,-97.24529013,33.00638147848431,building,2026-06-11 16:34
507673437,Texas,TX,48,Tarrant County,439,Quality Technology Services,,QTS Data Center,277996.0,-97.25920173,32.98885535912591,building,2026-06-11 16:34
509611423,Texas,TX,48,Bexar County,29,Lowe's,,Lowe's Data Center,55066.0,-98.68954665,29.472846040284345,building,2026-06-11 16:34
509611426,Texas,TX,48,Bexar County,29,CHRISTUS Health,,,48815.0,-98.68620953,29.47034447909316,building,2026-06-11 16:34
509611429,Texas,TX,48,Bexar County,29,Frost Bank,,,68591.0,-98.6876502,29.470223440456333,building,2026-06-11 16:34
509611432,Texas,TX,48,Bexar County,29,CyrusOne,,CyrusOne San Antonio I,102327.0,-98.68811007,29.46655501468974,building,2026-06-11 16:34
509611436,Texas,TX,48,Bexar County,29,Valero,,Valero Wiserman,58304.0,-98.68006448,29.47428541340784,building,2026-06-11 16:34
509611437,Texas,TX,48,Bexar County,29,,,Stream San Antonio II,71324.0,-98.67173678,29.472016548814928,building,2026-06-11 16:34
509611438,Texas,TX,48,Bexar County,29,CyrusOne,,CyrusOne San Antonio II,108554.0,-98.67299896,29.47084945067936,building,2026-06-11 16:34
509611439,Texas,TX,48,Bexar County,29,CyrusOne,,CyrusOne San Antonio III,100537.0,-98.67219273,29.47004426742346,building,2026-06-11 16:34
516686211,North Carolina,NC,37,Mecklenburg County,119,,,Spectrum Charlotte National Data Center,93604.0,-80.91620847,35.14278901717108,building,2026-06-11 16:34
517411076,Oregon,OR,41,Crook County,13,,,,377457.0,-120.870125,44.28888249144302,building,2026-06-11 16:34
523886201,Florida,FL,12,Hillsborough County,57,Cyxtera,TPA1,Cyxtera Tampa TP1,97332.0,-82.35116157,27.94553184264413,building,2026-06-11 16:34
526806006,Texas,TX,48,Dallas County,113,Quality Technology Services,DAL10,QTS Irving - Dallas Data Center Campus,306213.0,-96.98278763,32.89728320232041,building,2026-06-11 16:34
530024353,Illinois,IL,17,DuPage County,43,Centersquare,ORD4,Centersquare Lisle ORD4 Data Center,361205.0,-88.09488559,41.80234062646393,building,2026-06-11 16:34
530982335,Arizona,AZ,4,Maricopa County,13,,,GoDaddy - Gilbert,91811.0,-111.839309,33.36191382983084,building,2026-06-11 16:34
531709017,California,CA,6,San Diego County,73,American Telephone & Telegraph,,AT&T Center,88910.0,-117.158948,32.74757512655355,building,2026-06-11 16:34
533842335,Tennessee,TN,47,Davidson County,37,,,,10355.0,-86.76414722,36.14048086552297,building,2026-06-11 16:34
536784688,Georgia,GA,13,Fulton County,121,,CenturyLink,CenturyLink,23046.0,-84.38373631,33.76514415943699,building,2026-06-11 16:34
537172525,Wyoming,WY,56,Laramie County,21,,,,62914.0,-104.8980886,41.124032949239215,building,2026-06-11 16:34
537172526,Wyoming,WY,56,Laramie County,21,,,,67797.0,-104.8992687,41.124036799320784,building,2026-06-11 16:34
537172527,Wyoming,WY,56,Laramie County,21,,,,62555.0,-104.8992715,41.12528359932865,building,2026-06-11 16:34
537172528,Wyoming,WY,56,Laramie County,21,,,,63264.0,-104.8980833,41.12528676311575,building,2026-06-11 16:34
537807168,Pennsylvania,PA,42,Allegheny County,3,Expedient,,Expedient Pittsburgh South,27441.0,-80.04253151,40.42737727783291,building,2026-06-11 16:34
543117031,Arizona,AZ,4,Maricopa County,13,Centersquare,,Centersquare: Phoenix - (PHX1 - Mesa),57992.0,-111.8589942,33.421284262350255,building,2026-06-11 16:34
543316327,Texas,TX,48,Harris County,201,DXC Technology,,,264173.0,-95.56325379,29.99520064778405,building,2026-06-11 16:34
543404966,Texas,TX,48,Harris County,201,DXC Technology,,,113970.0,-95.56398537,29.997307161324283,building,2026-06-11 16:34
544536822,Michigan,MI,26,Eaton County,45,,,Liquid Web,23079.0,-84.64299464,42.68795132456832,building,2026-06-11 16:34
544596573,Virginia,VA,51,Loudoun County,107,Amazon Web Services,IAD63,Amazon IAD63,143980.0,-77.49325147,38.91688475,building,2026-06-11 16:34
545060574,Michigan,MI,26,Eaton County,45,,,"Liquid Web, Inc",72843.0,-84.6660891,42.70539040001097,building,2026-06-11 16:34
545396372,Virginia,VA,51,Loudoun County,107,Amazon Web Services,IAD62,Amazon IAD62,149941.0,-77.51987469,38.94932164782646,building,2026-06-11 16:34
545704217,Georgia,GA,13,Cobb County,67,,,,18558.0,-84.67590753,34.07070363,building,2026-06-11 16:34
545730285,Iowa,IA,19,Polk County,153,Meta,,Altoona Meta Data Center,26568553.0,-93.51143855,41.66969372876868,campus,2026-06-11 16:34
545895086,South Dakota,SD,46,Minnehaha County,99,,,ADP South Dakota,243125.0,-96.794707,43.59991456599551,building,2026-06-11 16:34
547156394,Ohio,OH,39,Franklin County,49,,,TJX Corporate Techno,102681.0,-82.81062585,40.10386011394031,building,2026-06-11 16:34
547156405,Ohio,OH,39,Franklin County,49,,,Compugen New Albany,44250.0,-82.8049454,40.10455003825464,building,2026-06-11 16:34
547277699,Ohio,OH,39,Franklin County,49,,,Compugen New Albany,32222.0,-82.80893932,40.10367720079985,building,2026-06-11 16:34
548184239,Texas,TX,48,Collin County,85,Flexential,,Flexential Dallas - Richardson,68520.0,-96.7525016,32.99481331799373,building,2026-06-11 16:34
549418041,Texas,TX,48,Collin County,85,,,Experian McKinney Data Center,76624.0,-96.725505,33.17179580069162,building,2026-06-11 16:34
551387747,Ohio,OH,39,Franklin County,49,,,,56266.0,-83.00256546,40.11571701578424,building,2026-06-11 16:34
553223628,California,CA,6,Santa Clara County,85,Stack Infrastructure,,Stack Infrastructure,78105.0,-121.893382,37.40255873642884,building,2026-06-11 16:34
553223629,California,CA,6,Santa Clara County,85,Stack Infrastructure,,Stack Infrastructure,107993.0,-121.8923843,37.40221252579365,building,2026-06-11 16:34
553884511,Missouri,MO,29,Boone County,19,,,Carfax,39487.0,-92.28862384,38.92351197,building,2026-06-11 16:34
556564909,Iowa,IA,19,Polk County,153,Meta,,Facebook Altoona Data Center 3,377755.0,-93.50646557,41.66707142244616,building,2026-06-11 16:34
556599693,Virginia,VA,51,Loudoun County,107,Amazon Web Services,IAD71,Amazon IAD71,121176.0,-77.45750288,39.02790807231044,building,2026-06-11 16:34
556599694,Virginia,VA,51,Loudoun County,107,Amazon Web Services,IAD50,Amazon IAD50,202194.0,-77.45968289,39.02956976120693,building,2026-06-11 16:34
556599695,Virginia,VA,51,Loudoun County,107,Amazon Web Services,IAD60,Amazon IAD60,110965.0,-77.4582461,39.02877370248201,building,2026-06-11 16:34
562775657,Ohio,OH,39,Licking County,89,Amazon Web Services,CMH50,Amazon Web Services  CMH50,161683.0,-82.75133938,40.09462975659448,building,2026-06-11 16:34
567575425,Arizona,AZ,4,Maricopa County,13,,,,1263277.0,-111.6041389,33.34702102097167,building,2026-06-11 16:34
567575428,Arizona,AZ,4,Maricopa County,13,Apple,,Apple Mesa Data Center,3983906.0,-111.6043181,33.34679827603292,campus,2026-06-11 16:34
570397131,Texas,TX,48,Travis County,453,,,Thin-nology,9209.0,-97.59160304,30.421141229242764,building,2026-06-11 16:34
571010571,Connecticut,CT,9,Western Connecticut Planning Region,190,CyrusOne,,CyrusOne Norwalk,77778.0,-73.38864945,41.11309235035119,building,2026-06-11 16:34
577628941,Texas,TX,48,Travis County,453,,,Data Foundry - Texas 2,104857.0,-97.71307642,30.19958813781982,building,2026-06-11 16:34
578412815,New Mexico,NM,35,Valencia County,61,Meta,,Meta Los Lunas Data Center,21836553.0,-106.7798961,34.83022823,campus,2026-06-11 16:34
578435601,Georgia,GA,13,Douglas County,97,Google,,Google Datacenter - Douglas County,2608502.0,-84.58522344,33.75059024,campus,2026-06-11 16:34
578438011,Iowa,IA,19,Pottawattamie County,155,Google,,Google,2304742.0,-95.86449775,41.22165804807755,campus,2026-06-11 16:34
578443547,Illinois,IL,17,Cook County,31,Microsoft,,Microsoft - Azure Datacenter,306766.0,-87.91824122,41.923005619536646,building,2026-06-11 16:34
581234765,Kansas,KS,20,Ellis County,51,,,Cloud Storage Corp,11561.0,-99.30018745,38.87213220021316,building,2026-06-11 16:34
585998677,Nevada,NV,32,Clark County,3,Switch,,Switch Las Vegas 8,264412.0,-115.214258,36.057833939238215,building,2026-06-11 16:34
585998678,Nevada,NV,32,Clark County,3,Switch,,Switch Las Vegas 9,286176.0,-115.2196279,36.055707545706994,building,2026-06-11 16:34
587103676,Texas,TX,48,Harris County,201,,,,98195.0,-95.57078462,29.82150611372374,building,2026-06-11 16:34
589070714,New Hampshire,NH,33,Rockingham County,15,Phillips Exeter Academy,,Information Technology Data Center,7733.0,-70.95059275,42.982091089771785,building,2026-06-11 16:34
589360530,Washington,WA,53,Snohomish County,61,,,Digital Fortress Lynnwood,24944.0,-122.289561,47.82242518543509,building,2026-06-11 16:34
590213770,Texas,TX,48,Collin County,85,,,,33064.0,-96.65592593,33.13780536915544,building,2026-06-11 16:34
590213771,Texas,TX,48,Collin County,85,CyrusOne,,CyrusOne Allen,271378.0,-96.65995157,33.13852055876386,building,2026-06-11 16:34
592171280,Oregon,OR,41,Morrow County,49,Amazon Web Services,PDX52,Amazon Web Services us-west-2,151857.0,-119.6549794,45.84044354,building,2026-06-11 16:34
592257327,Oregon,OR,41,Umatilla County,59,Amazon Web Services,PDX51/54,Amazon PDX51/54,260806.0,-119.2677339,45.91744776004561,building,2026-06-11 16:34
596690174,Virginia,VA,51,Loudoun County,107,Amazon Web Services,IAD80,Amazon IAD80,150443.0,-77.45282885,39.027108657277445,building,2026-06-11 16:34
596690175,Virginia,VA,51,Loudoun County,107,Equinix,DC12,Equinix Ashburn DC12,96380.0,-77.44975814,39.0230066415448,building,2026-06-11 16:34
597835788,Texas,TX,48,Collin County,85,Stream,DFW IV,Stream DFW IV,19684.0,-96.66164644,33.000144175089304,building,2026-06-11 16:34
597876719,Texas,TX,48,Dallas County,113,Rackspace,DFW3,Rackspace Richardson DFW3,112950.0,-96.71587662,32.96478869284149,building,2026-06-11 16:34
597876721,Texas,TX,48,Dallas County,113,Digital Realty,DFW17,Digital Realty Dallas DFW17,83615.0,-96.71321201,32.966281179214505,building,2026-06-11 16:34
